xe;ye;ze;alpha;beta;gamma
-0.778547525;-0.000365574;-0.069647864;71.50778198;-18.32967567;162.4394226
-0.30745101;-0.143375367;0.772014797;-107.8439026;-35.25137711;-52.84335709
-0.165516317;0.022476587;0.548490584;-130.5831757;60.43943024;120.3264465
-0.186145544;0.155745372;0.713966191;162.9797211;30.28991508;-53.76160049
-0.118648998;-0.008357931;1.072656512;-66.59963226;14.87045765;84.47661591
-0.186416954;-0.08731021;1.073304534;80.807724;60.47045898;-109.9173889
0.285707474;-0.515308678;1.759229302;-149.3285217;0.384916514;-139.6753693
-0.13492623;0.111666963;0.97584039;65.47000122;-65.62503815;-163.8978729
-0.092037521;-0.130766049;0.575834155;120.9456558;-43.2073822;96.83956909
0.148369968;-0.004899662;0.240853474;45.4308548;-7.538329601;-28.25545502
0.00916628;0.311610401;0.644768476;-24.78522873;0.273873597;172.1675415
-0.174307495;0.111187622;0.938557982;90.70176697;37.73328018;141.1682892
0.254039705;0.310085565;0.474036992;-55.78490067;-26.82973862;107.1087189
0.016459789;0.148295969;1.054765344;51.31066132;-9.308708191;-124.3313675
-0.045981489;0.196532965;0.774120688;-107.6490707;42.63424683;112.7548904
-0.183390856;0.112517975;0.87204802;-26.75338745;31.85352707;-44.49983597
-0.270698726;0.108563438;0.960069478;-111.2822952;48.85606384;-25.08171654
0.065724336;0.181233048;0.550244093;-47.96782303;40.25634766;-117.1174469
-0.211361527;0.271937549;0.889251351;12.53909588;-0.489836931;4.222552776
-0.126964152;-0.093511112;0.863680065;-79.23404694;53.04655457;156.160675
0.420714051;0.266058117;1.47082305;-136.3642578;-39.40291977;53.21339417
0.184952244;-0.161755845;0.606382728;-34.37630844;74.45016479;68.35651398
0.231568202;-0.115756981;0.890151978;68.30822754;43.99744797;80.37979126
-0.321986198;0.319545329;0.621545434;48.98138809;26.17345619;127.0967102
0.983734488;-0.531174123;0.841625273;154.9317932;5.856670856;170.7410583
-0.873485208;-0.789265394;0.916685283;98.9389267;-59.53134155;-6.231070518
-0.040843248;-0.545974731;0.713080466;124.9690628;31.02919388;167.5066986
0.195828795;-0.017672744;0.834795237;37.3756218;-51.75536728;40.65884399
-0.131127104;-0.007655282;-0.226376653;-94.03011322;-39.4153595;139.4688873
-0.030524533;-0.184969619;1.321160674;-170.5947113;7.724478722;-65.82723999
0.021676362;0.194968387;0.863650501;16.63354301;-15.35364246;83.16986084
0.065328397;-0.222885236;0.793810189;-159.4255219;13.7254591;11.93110561
0.143494099;0.068523988;0.563437164;49.05812073;-32.87436295;-63.82976913
-0.150298193;0.174660295;0.629444003;-82.3433609;-48.36543274;-78.09635162
0.256935626;-0.1384525;1.505239606;46.36883926;-38.01466751;18.20664597
-0.194261551;0.156003624;0.791623533;-133.1847229;58.74597931;173.1369629
0.403903067;0.968268991;0.952231526;155.3051453;47.74103546;61.87862396
0.077220619;0.271536052;0.832203209;-134.7290802;-1.593406677;87.30175018
0.259082139;0.22602722;0.968146563;-96.49403381;8.104939461;-108.7910004
-0.235536873;1.151595354;1.07715416;153.9957886;-30.89652443;-178.9343567
-0.049296431;0.083232611;0.979299545;-154.9203186;80.94077301;146.2870178
-0.177032053;-0.103911527;0.679949403;81.26122284;21.98349953;-56.47129822
-0.121908858;-0.218345761;0.953205049;-148.0909576;39.55828094;32.22966003
-0.461377919;-0.742289662;0.086222544;-137.0294342;21.94033051;-39.18671036
0.02346256;0.145059854;1.027206779;56.28609085;-49.41352463;8.75532341
-0.153761342;0.033007152;0.83030057;-144.0747223;-65.75801849;45.20808029
0.129537329;-0.255692005;0.945602953;177.3536682;-13.24461365;2.972753048
0.267275512;0.229294211;0.165353432;79.19459534;45.84137344;-76.55712891
-0.163369268;0.120956413;1.576821089;90.52639771;64.5739212;167.7182617
-0.22017847;-0.077442363;1.047148228;-155.4343262;2.913149118;-37.85848999
-0.204891205;0.690139174;0.240406573;108.1615829;-17.34640884;-123.8295135
-0.066342123;-0.080982491;0.720619798;68.13898468;4.922006607;-122.4281235
-0.113045678;-0.142435133;1.098545909;15.282897;-9.884115219;66.65135193
-0.124555565;0.093264073;0.588926017;-154.6271973;-33.24509811;-139.809021
0.411686122;0.361023933;-0.120571688;89.75995636;66.46260071;93.29385376
-0.651916027;-0.34966284;1.790225267;-91.10073853;-5.042057037;-154.322464
-0.069533058;-0.049812324;0.65161109;-131.2864838;66.9474411;167.4122467
0.202205747;-0.011711694;0.841558337;-157.6939087;53.40075302;-33.86563492
0.141988069;-0.160267144;0.616794944;-113.6224594;19.07456207;-116.6819687
0.273765206;-0.414201915;0.267899871;39.70801163;1.560846925;-94.75846863
0.024896331;0.135574132;0.818134367;-150.0741577;-52.52613449;-8.140636444
0.203433305;-0.176266164;1.538655281;-23.47088051;-21.00178146;60.22653198
-0.145622328;-0.237362564;1.035854578;83.28701019;39.27548599;95.09864807
-0.161124706;-0.224602401;1.026706815;145.9050293;1.60807693;-103.8889008
-0.213526651;-0.125244513;1.055447817;42.55751038;2.869405746;121.8177872
-0.443412125;-0.561726987;0.475826532;164.0136261;23.37216568;119.4854279
0.076333083;-0.040266417;0.807835042;-120.9809113;-56.10964203;-6.727584362
0.137718603;-0.247538;0.732175708;-129.4403992;-16.96884346;-125.3025818
-0.213892415;-0.088323742;0.994966865;46.31080246;11.03093433;-28.32023811
-0.158561021;0.020601414;1.025447488;120.5276184;18.06933022;-100.7764435
0.478965044;0.450946182;1.823507905;-39.36301422;-5.19619894;134.9712067
-0.136044756;0.212457597;0.880405307;87.32549286;-12.60868073;-96.7850647
-0.832672715;-0.421515942;0.649122477;-130.1417084;-7.634363651;146.4248505
-0.025348604;-0.726610839;-0.092888422;-47.59259796;62.17534256;-6.331990242
-0.101676866;0.126376301;1.023150325;-64.05554962;24.43201065;109.6643906
0.795699358;0.647809446;0.526168406;-171.314743;79.91641998;113.0911407
0.093919806;0.037005313;0.976195931;35.02847672;3.681530476;-156.3205872
0.149391115;-0.288275778;-0.000795094;26.6210041;72.67959595;3.348789215
0.225692794;-0.154560968;0.0424993;-67.14971924;17.38524628;62.03747559
-0.018505981;0.090272166;0.812098503;157.9951782;53.62976837;-129.0221252
-0.199331343;0.077114947;2.046323299;132.5509796;58.98556137;12.68185997
1.048270345;0.066893086;0.750027239;-38.44620514;-5.50925684;117.5685806
-0.285931915;0.179259151;0.977801442;73.15415192;-8.316605568;13.63280106
0.045050539;-0.057545632;0.612159371;86.3884201;-11.68667793;35.74176407
0.270637959;0.01441041;0.835715413;-146.5052795;-55.12975311;-126.1810684
0.210656345;-0.01299917;0.957203388;-81.6127243;6.207186222;-138.8297424
0.040079869;0.257874876;0.587115109;17.63704109;1.633027315;26.45075989
-0.201727152;-0.04658933;1.022962451;22.59636307;39.09117126;147.3262177
-0.044088259;0.315123022;0.978713632;-44.49522018;-28.74204445;136.9687958
-0.002142446;-0.258596838;1.072834492;-123.8229446;-16.64734268;139.9136658
0.175376832;-0.037798241;0.765212119;5.086191177;12.96237469;-31.9899292
-0.098476104;0.137285858;0.758194447;-18.53581429;-44.56597137;19.39567375
0.004897237;-0.269733846;0.328368336;-69.78242493;-40.05497742;161.3916931
-0.012790617;-0.243021727;0.652548552;-41.265625;-32.44782639;147.950119
0.214283913;0.046970483;0.800946355;-49.70884705;-37.8367691;27.08458519
1.140395045;0.22567375;0.825030446;-104.5570221;13.46603203;59.57980728
0.023571627;0.771140218;1.636460662;-131.2146759;-73.18843079;-109.5563049
0.075654194;0.117764443;0.957604408;-23.40006638;42.13356018;52.79575348
0.365274072;-0.55941087;0.1373716;171.4928284;-64.993927;-147.048584
-0.176066488;0.180281162;0.819792688;-117.5449982;-11.81271744;117.9897842
0.065349445;-0.109044522;1.048508883;106.7134933;-47.84125519;-60.91841507
0.181358233;-0.408180535;0.452892274;-32.48968506;24.77466965;37.62513733
0.282192618;-0.378558308;1.659093142;70.85773468;-28.96749115;-138.250946
0.255100548;0.568293035;0.239169896;-114.0641174;-24.35197449;21.21379852
0.105669238;0.111177243;0.837272286;114.6844101;-65.18260956;-82.11341095
-0.549338937;-0.876582444;0.516207278;134.2906494;-57.80557251;-77.67829895
0.107312277;-0.271556318;0.813895881;38.88515472;-13.66664028;-88.76444244
-0.042377368;0.258978784;0.867163241;-82.84111786;43.94313812;12.59693718
-0.386814535;0.326572478;1.672058463;-102.3382187;26.95474625;18.26560402
-0.087540224;0.118940145;0.838303328;144.2924957;6.190780163;-116.5215912
-0.048799142;-0.11465165;0.588755429;-133.8655243;64.4861908;165.6210022
-0.035897855;-0.180420488;0.940050364;144.209198;17.41305161;71.16992188
-0.213839084;0.131678849;1.913427711;-106.2354889;-21.51716614;-96.35388947
-0.064195968;0.126422822;0.812788188;-123.2334137;56.8853035;137.5664215
-0.215563551;-0.067555897;0.929802775;-13.56958199;-81.14871216;-174.7868195
0.125356019;0.117111132;0.817753315;87.51367188;-44.31061554;88.20587158
-0.157642022;-0.072275721;0.594819129;5.401907921;-40.32194138;-51.46676636
0.238684803;0.316927701;0.871792316;105.4681549;5.57928133;112.8869934
0.039389357;0.279680371;-0.100398242;-36.44382095;-30.58151627;-26.19996262
-0.002626861;0.833390951;1.237189412;-5.946474075;7.866424561;83.97687531
0.225951761;-0.079303786;0.697418928;-147.8043213;10.30654716;62.32600021
-0.357693881;0.515404582;-0.316390842;-86.57359314;71.11026001;7.412746429
0.075394772;0.22006014;1.735321522;-169.8838196;20.49718666;129.933609
-0.246223271;-0.053718865;0.782133758;141.0097809;42.0138855;-132.3804169
0.132725179;0.153234705;1.011163831;-63.9331665;8.622698784;-113.8411942
-0.290428042;0.059442263;0.927510977;-23.84011269;62.08615494;-118.244957
-0.055162869;0.280691296;0.846204042;-147.4481964;38.71492004;101.6051407
0.232899353;0.656484485;-0.013604194;-42.23623276;-57.1870575;61.91753006
0.233830318;0.153670967;0.928920448;97.98709869;-70.19602966;36.44593811
-0.0813642;-0.003982652;0.880275011;6.077214241;12.61745739;91.14539337
-0.249071181;0.015881587;0.879209697;-0.390374929;-57.80084991;-58.79546356
-0.353480965;0.016671352;0.152877465;153.6611023;-45.2965126;-117.9129944
0.149952784;0.102126777;1.225058556;-178.0019684;-8.808515549;170.8473511
-0.718166351;0.369128197;0.628008902;-38.03875732;13.55751324;75.56189728
0.022886656;-0.109428957;0.800707459;178.8114624;-13.00023842;132.544693
-0.085928753;0.238881201;0.928452969;29.6286869;-35.97405243;123.213089
0.259516209;0.121509843;1.019850373;-110.3737869;54.90846634;145.2339935
0.088908352;-0.147768661;0.420630127;-24.92084122;-22.07935905;-50.93997574
-0.09070202;-0.039424356;0.555932522;25.18904877;-27.97609711;-88.48390961
-0.004971671;0.172414616;0.856419981;165.6364441;1.535944819;-96.69676971
0.051189009;0.062306441;0.5808357;174.7562866;-13.75512791;-6.509753704
0.130204469;0.612953961;1.094373226;-21.61701202;20.86962509;-150.0527802
-0.138197213;0.055388704;0.601953745;121.1624069;5.661750317;10.07755947
0.395987958;0.187944353;1.412005186;55.67127609;50.59139252;-35.31523514
0.31350112;-0.158411831;0.760770559;-119.1210938;7.569746017;-161.9255829
-0.070233718;-0.194317356;0.857494295;157.5555573;-20.01213646;-41.25964737
-0.235951617;0.37537396;0.670891166;-7.13222599;-41.7603035;172.6608429
0.243725806;-0.049766988;0.815023184;-128.6316376;-65.71146393;29.29244423
0.647405863;0.241879091;0.512439907;-31.52899361;-4.921407223;-96.92184448
-0.950696051;0.266022742;0.265344203;133.6916962;-45.20656204;56.70692825
-0.09233693;-0.081167296;0.997140527;-178.3925018;-41.60797119;-30.25232506
0.023145553;-0.270284921;1.360550046;39.21946716;14.23995304;112.7699203
0.172318771;0.174475059;0.575898111;-1.078946471;11.75004482;64.7676239
-0.16941613;0.168649673;1.883561492;154.2363586;-7.181167603;14.86647034
0.123240553;0.295326203;0.736010551;-32.00664902;45.53538513;-139.8376007
0.07181032;-0.242109299;0.690352798;-93.03855896;-51.70174026;171.527359
0.233912915;-0.190306261;0.94951582;-20.45779037;50.57142258;67.05394745
-0.133830294;0.105134763;0.546876788;32.99075317;67.20733643;-32.13697433
-0.174867779;-0.214742258;1.910219908;169.2418213;-63.67076492;162.1402283
0.248938531;0.027103543;0.908684373;-156.9697571;-21.41082191;36.73184586
-0.535291553;-0.757883251;1.763724804;7.635857105;15.67457581;129.8424988
-0.0129459;-0.269123435;0.996873558;18.40368843;78.88431549;119.3793564
0.244055554;0.410782933;0.758381128;-37.08266449;21.66911888;-57.31856537
1.002519488;0.181577891;1.124967217;-84.92391205;-26.07978821;-50.84990311
0.208316803;0.352116585;0.499877185;18.83772087;-53.05295944;142.2036591
0.77254051;0.350747555;1.285172462;116.9814148;64.73029327;40.56547165
-0.872246802;-0.560041487;0.502579749;-170.597168;39.56886292;-144.005661
0.095256656;-0.121815816;0.674768925;-6.183520317;-44.86596298;125.6943893
-0.08928787;-0.085502081;0.556649923;14.75894737;55.54208755;127.2104568
-0.041641407;-0.456800342;1.644438982;62.01369858;-52.83854294;83.73591614
0.251653761;0.015870323;0.952749133;-28.73666573;20.22133827;-99.37110138
1.000240684;0.068936586;0.086175859;138.4944916;67.22636414;72.75411987
0.073666647;0.096967407;1.084851146;-54.21021271;45.31134415;-132.6309357
-0.242389098;-0.000884112;1.048083544;-49.20175552;-44.05041504;1.914736867
0.453071624;-0.164845735;0.928949475;20.15312767;4.684794426;158.562027
0.185359955;0.160769016;0.556614876;45.4336853;-46.3838501;82.62394714
-0.197032481;-0.043215275;0.940682113;76.99045563;22.5499382;166.9519501
-0.550843954;-0.828330219;0.089076564;-105.6652069;-15.54280281;-83.00759888
-0.122500271;0.266069204;1.279378057;-19.2039566;31.97795868;17.37295532
0.142353028;-0.047030907;1.014577746;159.264328;-7.080010414;-4.133897781
-0.148859099;0.095271289;0.977141142;8.144647598;30.37531281;157.4931183
-0.007033429;-0.143979087;0.5701226;-0.824569643;23.30923653;161.1168365
0.12861672;-0.195500135;1.000786543;3.347063303;10.30585003;12.83153534
0.330465376;0.166644081;0.486008525;-118.8836899;-42.95641327;-117.3021851
0.885321677;-0.255854666;0.21908085;135.5644379;30.83104324;138.8953857
-0.057329718;0.191086322;0.791306674;11.39217758;54.77632523;30.14328766
-0.137713417;-0.110153154;0.850229144;66.83874512;-45.93344879;-52.61646652
-0.046201847;-0.11606507;0.836333215;-155.6089935;37.53297424;75.9988327
-0.258269131;-0.165423527;1.824899435;126.3345261;10.87753201;78.38646698
-0.167340383;-0.293948501;0.724650145;151.500473;-47.60734177;109.6104584
0.250867367;0.002186086;-0.162102923;-50.31590271;-9.331460953;128.7446747
0.182155475;0.036431707;0.96550858;3.066316128;-34.01063538;13.6844511
0.165925711;-0.152583748;0.470164329;-79.751091;-82.53176117;179.6615753
0.534830451;0.537351429;1.277951241;41.74970245;37.64088058;117.6671524
-0.075976349;0.02512328;0.786157489;-56.31560898;24.89748192;78.86228943
0.057718545;0.316121846;1.006790876;-85.9835434;41.99006271;129.3851776
0.869241238;0.081006043;0.241554588;-173.5589142;20.77190971;139.4807281
0.174978316;0.031457674;0.865089059;25.08912659;41.02804947;143.9541168
-0.019152764;0.084782854;0.735931396;-76.52255249;-33.4849968;-165.356369
0.237376511;-0.465443611;0.785389185;-56.68021393;-43.91359711;-124.4907837
0.030592781;0.35455212;0.909071445;-107.0457001;30.04637718;11.65904427
0.045352709;-0.235626698;0.609842658;-17.80182648;-38.58416367;152.4335327
0.241869479;0.059816383;1.059657693;155.5736694;-6.137120247;-68.83687592
0.016569061;-0.301052123;0.796663642;122.0169067;-4.041496277;-13.10028172
-0.118984655;0.223221987;2.120740891;-1.663174868;-49.03068924;-61.75504684
-1.058260918;-0.535311997;0.587422907;119.8804855;24.24010658;-103.8063431
-0.70786953;-0.400273085;1.278309822;-84.3605423;43.00649261;23.76331329
-0.027463518;-0.318738371;1.329212546;30.6595211;65.30580139;-82.2671051
0.100152098;0.093676105;0.822719932;4.903366566;1.437715054;-179.0124817
0.233292893;0.521753252;1.571739554;-1.348065734;-65.99062347;-11.91006374
-0.045762487;-0.192595258;0.886770248;112.2899475;23.86442947;164.0180664
0.098847114;0.123734042;-0.383960575;-170.0323334;-46.50669479;-30.54553795
0.530159175;0.845561028;0.855936289;110.8562469;63.11573029;-170.9132996
-0.001857042;-0.095252186;0.530592501;-78.42317963;29.78752327;35.8495636
-0.247507066;0.082845569;1.114793658;-56.82824326;-51.20565414;-91.39820862
0.162521765;0.239941657;0.762832046;-15.57717037;6.918132782;63.23323441
0.053534143;-0.142283916;0.505257189;78.92771149;16.23233414;-99.66993713
0.00301839;-0.26017803;0.809859276;15.78626633;-74.59980774;161.2185669
0.032040313;-0.229332447;0.544488311;31.64227486;42.38323975;11.26471424
-0.016828658;-0.254684955;1.027283669;-53.41346741;-7.490587234;-176.404007
0.470856994;-1.141985655;1.234226227;101.5782166;-61.92930984;-82.33527374
-0.408544481;-0.232436657;0.370027333;85.61688232;4.265160084;178.8995514
0.229130551;0.111853272;0.984789848;-24.29609871;59.87164688;-156.8304749
0.21291177;0.131891057;0.735627294;106.511673;62.03131866;-129.2242432
-0.045244306;-0.065903641;0.616563261;91.8677063;-22.77894974;-93.09406281
0.014726344;0.303001404;0.514427781;124.0785522;-31.40800285;80.64264679
-0.110364899;-0.193090722;0.619115651;173.8264313;5.966094971;80.40977478
-0.048285805;-0.188964427;0.676048338;-105.531105;-22.09464455;85.17370605
0.087469958;0.066940054;0.758706808;-0.052508879;-64.82608032;-147.3521881
-0.122807309;0.113235012;0.910027921;-149.787796;-51.90119934;151.9046021
-0.237120941;0.111589551;0.761951923;115.6544495;84.91230011;154.8861847
0.13893126;-0.263043702;0.746554255;-125.7041016;-7.938209057;97.79159546
0.238991231;-0.207723513;0.761272252;-85.08448029;-0.084243879;-179.8362885
0.298131526;0.028272614;0.877434134;112.5534439;-23.88422966;-111.9960175
-0.229303896;-0.480204731;-0.153676212;2.026169062;-8.271565437;-73.81646729
0.232448488;0.124462992;0.703493416;66.46176147;62.67725754;75.8888855
-0.159733802;0.039948039;0.536122382;178.0521088;48.35949326;-176.2436829
0.059140794;-0.034028001;1.074561238;-164.9224243;13.57515812;118.5832825
-0.312803835;0.302193075;0.977864921;-74.74017334;-66.26152802;-144.4863739
-0.184606403;0.067373693;0.676549792;-178.2354126;38.3608017;109.4638519
-0.030285256;0.327321768;0.653410673;-30.64667892;-24.11334038;-49.16184998
-1.113454819;0.055841435;1.005285263;175.0728912;1.163433194;106.5791397
0.181454226;-0.017314266;0.580044329;-71.74541473;-52.67823792;-68.96369934
-0.077267647;-0.153159738;0.964124203;74.72866058;-47.61582184;117.7650452
-0.138445407;-0.234809235;1.041037917;2.550723791;-21.95890427;177.2531586
